B21_2012 depth (m) center	B21_2012 d18O (permil)
24.56983962	-33.834751
24.58983962	-33.636501
24.60983962	-33.433502
24.74983962	-32.03125
24.80983962	-32.012249
24.86983962	-32.0835
24.88983962	-32.331501
24.90983962	-32.313251
24.92983962	-32.428249
24.94983962	-32.50325
24.96983962	-32.669498
25.00983962	-33.260498
25.02983962	-33.41925
25.04983962	-33.498749
25.06983962	-33.602501
25.08983962	-33.676498
25.10983962	-33.757999
25.12983962	-33.866249
25.14983962	-33.95525
25.16983962	-34.062248
25.18983962	-34.1245
25.20983962	-34.253502
25.22983962	-34.24675
25.24983962	-34.2845
25.26983962	-34.24025
25.28983962	-34.227001
25.30983962	-34.163002
25.32983962	-34.112499
25.34983962	-34.002998
25.36983962	-33.959
25.38983962	-33.913002
25.40983962	-33.83025
25.42983962	-33.786999
25.44983962	-33.7715
25.46983962	-33.76025
25.48983962	-33.700001
25.50983962	-33.777252
25.52983962	-33.850998
25.54983962	-33.891499
25.56983962	-34.03775
25.58983962	-34.254997
25.60983962	-34.430748
25.62983962	-34.701
25.64983962	-34.9715
25.66983962	-35.375999
25.68983962	-35.797501
25.70983962	-36.209999
25.72983962	-36.582001
25.74983962	-36.942501
25.76983962	-37.235001
25.78983962	-37.555252
25.80983962	-37.882751
25.82983962	-38.081249
25.84983962	-38.289497
25.86983962	-38.369499
25.88983962	-38.43375
25.90983962	-38.424
25.92983962	-38.307503
25.94983962	-38.218002
25.96983962	-37.964752
25.98983962	-37.668751
26.00983962	-37.15575
26.02983962	-37.200001
26.04983962	-36.7435
26.06983962	-36.847
26.08983962	-36.515999
26.10983962	-36.497498
26.12983962	-36.158501
26.14983962	-35.867249
26.16983962	-35.751751
26.18983962	-35.531502
26.20983962	-35.222
26.22983962	-35.00425
26.24983962	-34.6595
26.26983962	-34.467251
26.28983962	-34.113499
26.30983962	-34.032997
26.32983962	-33.765999
26.34983962	-33.8195
26.36983962	-33.492249
26.38983962	-33.349751
26.40983962	-33.374001
26.42983962	-33.30125
26.44983962	-33.390251
26.46983962	-33.374249
26.48983962	-33.249249
26.50983962	-33.289501
26.52983962	-33.324001
26.54983962	-33.321751
26.56983962	-33.263
26.58983962	-33.24575
26.60983962	-33.453251
26.62983962	-33.2435
26.64983962	-33.330002
26.66983962	-33.4035
26.68983962	-33.64175
26.70983962	-33.595749
26.72983962	-33.820999
26.74983962	-33.998749
26.76983962	-34.174999
26.78983962	-34.339249
26.80983962	-34.374252
26.82983962	-34.514999
26.84983962	-34.660999
26.86983962	-34.741753
26.88983962	-34.506248
26.90983962	-34.422001
26.92983962	-34.168999
26.94983962	-33.980499
26.96983962	-33.74575
26.98983962	-33.4445
27.00983962	-33.344749
27.02983962	-33.26075
27.04983962	-33.133251
27.06983962	-33.099499
27.08983962	-33.111752
27.10983962	-33.265751
27.12983962	-33.372002
27.14983962	-33.582253
27.16983962	-33.793251
27.18983962	-33.962502
27.20983962	-34.2985
27.22983962	-34.509003
27.24983962	-34.755249
27.26983962	-35.363499
27.28983962	-35.477001
27.30983962	-35.689751
27.32983962	-35.662998
27.34983962	-35.653751
27.36983962	-35.561752
27.38983962	-35.459499
27.40983962	-35.238251
27.42983962	-35.234501
27.44983962	-35.05925
27.46983962	-35.037998
27.48983962	-34.969002
27.50983962	-34.97575
27.52983962	-34.953003
27.54983962	-34.980499
27.56983962	-35.007248
27.58983962	-35.098
27.60983962	-35.182499
27.62983962	-35.188751
27.64983962	-35.194748
27.66983962	-35.037251
27.68983962	-34.806332
27.70983962	-34.83725
27.72983962	-34.740997
27.74983962	-34.615997
27.76983962	-34.497498
27.78983962	-34.305
27.80983962	-34.196999
27.82983962	-34.045998
27.84983962	-33.828499
27.86983962	-33.513
27.88983962	-33.446751
27.90983962	-33.221252
27.92983962	-33.04525
27.94983962	-32.799751
27.96983962	-32.658501
27.98983962	-32.447498
28.00983962	-32.210499
28.02983962	-32.181751
28.04983962	-32.12075
28.06983962	-32.071251
28.08983962	-32.14925
28.10983962	-32.354248
28.12983962	-32.450001
28.14983962	-32.568501
28.16983962	-32.69825
28.18983962	-32.82925
28.20983962	-33.084251
28.22983962	-33.070251
28.24983962	-33.432499
28.26983962	-33.275501
28.28983962	-33.603249
28.30983962	-33.758247
28.32983962	-33.73875
28.34983962	-33.589249
28.36983962	-33.806751
28.38983962	-33.70475
28.40983962	-33.633251
28.42983962	-33.588749
28.44983962	-33.390251
28.46983962	-33.403751
28.48983962	-33.478001
28.50983962	-33.310001
28.52983962	-33.257
28.54983962	-33.068748
28.56983962	-33.144501
28.58983962	-32.984001
28.60983962	-32.959
28.62983962	-32.716999
28.64983962	-32.657749
28.66983962	-32.541252
28.68983962	-32.330502
28.70983962	-32.381252
28.72983962	-32.223999
28.74983962	-32.21175
28.76983962	-32.1185
28.78983962	-31.98575
28.80983962	-32.214752
28.82983962	-32.193748
28.84983962	-32.288002
28.86983962	-32.4245
28.88983962	-32.502251
28.90983962	-32.548752
28.92983962	-32.640999
28.94983962	-32.78075
28.96983962	-32.793999
28.98983962	-32.87925
29.00983962	-33.324001
29.02983962	-33.227001
29.04983962	-33.336502
29.06983962	-33.408249
29.08983962	-33.435753
29.10983962	-33.422249
29.12983962	-33.479
29.14983962	-33.431999
29.16983962	-33.353249
29.18983962	-33.187752
29.20983962	-33.043751
29.22983962	-32.849251
29.24983962	-32.569252
29.26983962	-32.415497
29.28983962	-32.125
29.30983962	-31.961
29.32983962	-31.75675
29.34983962	-31.622
29.36983962	-31.469
29.38983962	-31.366751
29.40983962	-31.361
29.42983962	-31.37875
29.44983962	-31.372
29.46983962	-31.43825
29.48983962	-31.52825
29.50983962	-31.684
29.52983962	-31.782
29.54983962	-31.93475
29.56983962	-32.124001
29.58983962	-32.27
29.60983962	-32.417751
29.62983962	-32.627499
29.64983962	-32.765499
29.66983962	-32.867752
29.68983962	-33.015999
29.70983962	-33.137001
29.72983962	-33.387001
29.74983962	-33.457748
29.76983962	-33.720749
29.78983962	-33.756001
29.80983962	-34.026249
29.82983962	-34.08625
29.84983962	-34.338249
29.86983962	-34.57
29.88983962	-34.9025
29.90983962	-34.977249
29.92983962	-35.156498
29.94983962	-35.349751
29.96983962	-35.525249
29.98983962	-35.353752
30.00983962	-35.785751
30.02983962	-35.749249
30.04983962	-35.692501
30.06983962	-35.745499
30.08983962	-35.680748
30.10983962	-35.382999
30.12983962	-35.058998
30.14983962	-34.673248
30.16983962	-34.25975
30.18983962	-33.772751
30.20983962	-33.337749
30.22983962	-32.977249
30.24983962	-32.4575
30.26983962	-31.96925
30.28983962	-31.6325
30.30983962	-31.2215
30.32983962	-30.96575
30.34983962	-30.86525
30.36983962	-30.692249
30.38983962	-30.554501
30.40983962	-30.66975
30.42983962	-30.885
30.44983962	-31.06975
30.46983962	-31.2535
30.48983962	-31.50675
30.50983962	-31.85725
30.52983962	-32.232002
30.54983962	-32.652
30.56983962	-32.901501
30.58983962	-33.307503
30.60983962	-33.75325
30.62983962	-34.118248
